Date,^FTSE,^GSPC
17/02/2021,6710.899902,3931.330078
18/02/2021,6617.200195,3913.969971
19/02/2021,6624,3906.709961
22/02/2021,6612.200195,3876.5
23/02/2021,6625.899902,3881.370117
24/02/2021,6659,3925.429932
25/02/2021,6652,3829.340088
26/02/2021,6483.399902,3811.149902
01/03/2021,6588.5,3901.820068
02/03/2021,6613.799805,3870.290039
03/03/2021,6675.5,3819.719971
04/03/2021,6650.899902,3768.469971
05/03/2021,6630.5,3841.939941
08/03/2021,6719.100098,3821.350098
09/03/2021,6730.299805,3875.439941
10/03/2021,6725.600098,3898.810059
11/03/2021,6737,3939.340088
12/03/2021,6761.5,3943.340088
15/03/2021,6749.700195,3968.939941
16/03/2021,6803.600098,3962.709961
17/03/2021,6762.700195,3974.120117
18/03/2021,6779.700195,3915.459961
19/03/2021,6708.700195,3913.100098
22/03/2021,6726.100098,3940.590088
23/03/2021,6699.200195,3910.52002
24/03/2021,6712.899902,3889.139893
25/03/2021,6674.799805,3909.52002
26/03/2021,6740.600098,3974.540039
29/03/2021,6736.200195,3971.090088
30/03/2021,6772.100098,3958.550049
31/03/2021,6713.600098,3972.889893
01/04/2021,6737.299805,4019.870117
06/04/2021,6823.600098,4073.939941
07/04/2021,6885.299805,4079.949951
08/04/2021,6942.200195,4097.169922
09/04/2021,6915.799805,4128.799805
12/04/2021,6889.100098,4127.990234
13/04/2021,6890.5,4141.589844
14/04/2021,6939.600098,4124.660156
15/04/2021,6983.5,4170.419922
16/04/2021,7019.5,4185.470215
19/04/2021,7000.100098,4163.259766
20/04/2021,6859.899902,4134.939941
21/04/2021,6895.299805,4173.419922
22/04/2021,6938.200195,4134.97998
23/04/2021,6938.600098,4180.169922
26/04/2021,6963.100098,4187.620117
27/04/2021,6945,4186.720215
28/04/2021,6963.700195,4183.180176
29/04/2021,6961.5,4211.470215
30/04/2021,6969.799805,4181.169922
04/05/2021,6923.200195,4164.660156
05/05/2021,7039.299805,4167.589844
06/05/2021,7076.200195,4201.620117
07/05/2021,7129.700195,4232.600098
10/05/2021,7123.700195,4188.430176
11/05/2021,6948,4152.100098
12/05/2021,7004.600098,4063.040039
13/05/2021,6963.299805,4112.5
14/05/2021,7043.600098,4173.850098
17/05/2021,7032.899902,4163.290039
18/05/2021,7034.200195,4127.830078
19/05/2021,6950.200195,4115.680176
20/05/2021,7019.799805,4159.120117
21/05/2021,7018.100098,4155.859863
24/05/2021,7051.600098,4197.049805
25/05/2021,7029.799805,4188.129883
26/05/2021,7026.899902,4195.990234
27/05/2021,7019.700195,4200.879883
28/05/2021,7022.600098,4204.109863
01/06/2021,7080.5,4202.040039
02/06/2021,7108,4208.120117
03/06/2021,7064.399902,4192.850098
04/06/2021,7069,4229.890137
07/06/2021,7077.200195,4226.52002
08/06/2021,7095.100098,4227.259766
09/06/2021,7081,4219.549805
10/06/2021,7088.200195,4239.180176
11/06/2021,7134.100098,4247.439941
14/06/2021,7146.700195,4255.149902
15/06/2021,7172.5,4246.589844
16/06/2021,7185,4223.700195
17/06/2021,7153.399902,4221.859863
18/06/2021,7017.5,4166.450195
21/06/2021,7062.299805,4224.790039
22/06/2021,7090,4246.439941
23/06/2021,7074.100098,4241.839844
24/06/2021,7110,4266.490234
25/06/2021,7136.100098,4280.700195
28/06/2021,7073,4290.609863
29/06/2021,7087.600098,4291.799805
30/06/2021,7037.5,4297.5
01/07/2021,7125.200195,4319.939941
02/07/2021,7123.299805,4352.339844
06/07/2021,7100.899902,4343.540039
07/07/2021,7151,4358.129883
08/07/2021,7030.700195,4320.819824
09/07/2021,7121.899902,4369.549805
12/07/2021,7125.399902,4384.629883
13/07/2021,7124.700195,4369.209961
14/07/2021,7091.200195,4374.299805
15/07/2021,7012,4360.029785
16/07/2021,7008.100098,4327.160156
19/07/2021,6844.399902,4258.490234
20/07/2021,6881.100098,4323.060059
21/07/2021,6998.299805,4358.689941
22/07/2021,6968.299805,4367.47998
23/07/2021,7027.600098,4411.790039
26/07/2021,7025.399902,4422.299805
27/07/2021,6996.100098,4401.459961
28/07/2021,7016.600098,4400.640137
29/07/2021,7078.399902,4419.149902
30/07/2021,7032.299805,4395.259766
02/08/2021,7081.700195,4387.160156
03/08/2021,7105.700195,4423.149902
04/08/2021,7123.899902,4402.660156
05/08/2021,7120.399902,4429.100098
06/08/2021,7123,4436.52002
09/08/2021,7132.299805,4432.350098
10/08/2021,7161,4436.75
11/08/2021,7220.100098,4442.410156
12/08/2021,7193.200195,4460.830078
13/08/2021,7218.700195,4468
16/08/2021,7154,4479.709961
17/08/2021,7181.100098,4448.080078
18/08/2021,7169.299805,4400.27002
19/08/2021,7058.899902,4405.799805
20/08/2021,7087.899902,4441.669922
23/08/2021,7109,4479.529785
24/08/2021,7125.799805,4486.22998
25/08/2021,7150.100098,4496.189941
26/08/2021,7125,4470
27/08/2021,7148,4509.370117
31/08/2021,7119.700195,4522.680176
01/09/2021,7149.799805,4524.089844
02/09/2021,7163.899902,4536.950195
03/09/2021,7138.399902,4535.430176
07/09/2021,7149.399902,4520.029785
08/09/2021,7095.5,4514.069824
09/09/2021,7024.200195,4493.279785
10/09/2021,7029.200195,4458.580078
13/09/2021,7068.399902,4468.72998
14/09/2021,7034.100098,4443.049805
15/09/2021,7016.5,4480.700195
16/09/2021,7027.5,4473.75
17/09/2021,6963.600098,4432.990234
20/09/2021,6903.899902,4357.72998
21/09/2021,6981,4354.189941
22/09/2021,7083.399902,4395.640137
23/09/2021,7078.399902,4448.97998
24/09/2021,7051.5,4455.47998
27/09/2021,7063.399902,4443.109863
28/09/2021,7028.100098,4352.629883
29/09/2021,7108.200195,4359.459961
30/09/2021,7086.399902,4307.540039
01/10/2021,7027.100098,4357.040039
04/10/2021,7011,4300.459961
05/10/2021,7077.100098,4345.720215
06/10/2021,6995.899902,4363.549805
07/10/2021,7078,4399.759766
08/10/2021,7095.600098,4391.339844
11/10/2021,7146.899902,4361.189941
12/10/2021,7130.200195,4350.649902
13/10/2021,7141.799805,4363.799805
14/10/2021,7207.700195,4438.259766
15/10/2021,7234,4471.370117
18/10/2021,7203.799805,4486.459961
19/10/2021,7217.5,4519.629883
20/10/2021,7223.100098,4536.189941
21/10/2021,7190.299805,4549.779785
22/10/2021,7204.600098,4544.899902
25/10/2021,7222.799805,4566.47998
26/10/2021,7277.600098,4574.790039
27/10/2021,7253.299805,4551.680176
28/10/2021,7249.5,4596.419922
29/10/2021,7237.600098,4605.379883
01/11/2021,7288.600098,4613.669922
02/11/2021,7274.799805,4630.649902
03/11/2021,7248.899902,4660.569824
04/11/2021,7279.899902,4680.060059
05/11/2021,7304,4697.529785
08/11/2021,7300.399902,4701.700195
09/11/2021,7274,4685.25
10/11/2021,7340.200195,4646.709961
11/11/2021,7384.200195,4649.27002
12/11/2021,7347.899902,4682.850098
15/11/2021,7351.899902,4682.799805
16/11/2021,7327,4700.899902
17/11/2021,7291.200195,4688.669922
18/11/2021,7256,4704.540039
19/11/2021,7223.600098,4697.959961
22/11/2021,7255.5,4682.939941
23/11/2021,7266.700195,4690.700195
24/11/2021,7286.299805,4701.459961
26/11/2021,7044,4594.620117
29/11/2021,7110,4655.27002
30/11/2021,7059.5,4567
01/12/2021,7168.700195,4513.040039
02/12/2021,7129.200195,4577.100098
03/12/2021,7122.299805,4538.430176
06/12/2021,7232.299805,4591.669922
07/12/2021,7339.899902,4686.75
08/12/2021,7337.399902,4701.209961
09/12/2021,7321.299805,4667.450195
10/12/2021,7291.799805,4712.02002
13/12/2021,7231.399902,4668.970215
14/12/2021,7218.600098,4634.089844
15/12/2021,7170.799805,4709.850098
16/12/2021,7260.600098,4668.669922
17/12/2021,7269.899902,4620.640137
20/12/2021,7198,4568.02002
21/12/2021,7297.399902,4649.22998
22/12/2021,7341.700195,4696.560059
23/12/2021,7373.299805,4725.790039
29/12/2021,7420.700195,4793.060059
30/12/2021,7403,4778.72998
31/12/2021,7384.5,4766.180176
